year,V1
1999,but inside i die a little each day inside i feel her slipping away inside if she knew that i hurt this way and suddenly it occurs to me she's trying to say goodbye 
1999,he got the sunshine i got the rain he got your loving i got the pain i got the mem'ries he got you he got your sweet side i got the sad 
1996,there's a stranger in my house somebody here that i can't see somebody here trying to take her away from me and when i ask if she's all right 
2006,something inside of me something inside of me just keeps hanging on that i'm still losing you still losing you something inside of me keeps hanging on 
2006,crack of dawn i hit the road set my shoulders for the heavy load ooh and it's her warm loving that keeps me returning again and again homefires burning 
2006,if only you believe if only you believe in love it's what we make it in love it's where i believe that we belong and i know enough to know i'm in love with you 
1997,my baby's coming back gonna take on the time to find out if my love is hey hey hey ride on the soul train gonna take the time to find out if my love is 
2003,you know she's a little bit dangerous she's got what it takes to make ends meet hey hey hey what's your word she's armed and she's extremely dangerous 
2002,i see the sky it's so beautiful and blue feeling so small i stare at the wall hoping that you think of me too i fall asleep to the sound 
1991,big love waiting to catch the big one the big one bring it into the small world i'm building the big big love you know i'm building the big big love 
2001,i'm gonna run to you i gonna run to you i'm gonna follow baby what else can i do 
2009,i love when you do the way that you touch you give me that look yeah come on and do 
2003,it's a bright june afternoon it never gets dark get your green green tambourine let's play in the park it's a bright june afternoon let's play in the park get your green green tambourine it never gets dark 
0,you don't understand me my baby you don't seem to know that i need you so much you don't understand me my feelings the reason i'm breathing my love 
0,she's off and she's gone i'm sorry that's all there is to it i'm sorry that's all she took off and left home 
2002,anyone who felt like i do anyone who loved like i do what can i do about it anyone who ever felt like i do 
2001,shouldn't you know i'm bound to follow where the waters flow that's where i'll meet you and the sun will glow 
2002,i started my life when you knocked on the door i was diving so deep my heart was asleep i was down on my knees 
2006,oh my love my darling i've hungered for your touch a long lonely time i need your love i need your love god speed your love to me 
2007,anything you want you got it anything you need you got it anything at all you got it anything you need you got it 
2007,i drove all night to get to you i drove all night crept in your room woke you from your sleep to make love to you i drove all night 
2005,when you told me that you loved me you can't tell me you don't need me and i know that hurts cause it's all i've got 
