year,V1
2006,you taste what you're made of till you break cause it's all you can take you get strong 
2006,it's a brother and a sister kinda thang raise up your hands if you all wanna hang with jump on that train we gonna rock this thang cock this thang 
2009,summer nights everybody are you with me everybody's feeling sexy holler if you're ready for some summer nights 
2010,but what he what he don't know oh it's easy oh what he don't know what she don't know 
0,you gotta get lost way on out crickets and frogs yeah you're getting close now when you run out of road and you go yeah you gotta go deep way on back 
2015,and i can't get over it i just can't put out this love i just sit in these flames and pray that you'll come back close my eyes tightly hold on and hope that i'm dreaming come wake me up 
2015,put a cork back into that sweet red wine put your midnight hair back up so you can let it fall one more time unkiss your lips and kiss em again untouch your skin unkiss your lips and kiss em again 
2006,the one who loves you so well you don't know me oh you give your hand to me oh you'll never never know 
2007,take these chains from my heart and set me free you've grown cold and no longer care for me take these tears from my eyes and let me see take these chains from my heart and set me free set me free 
2010,oh it's cryin time again you're gonna leave me i can tell by the way you hold me darlin oooh i can tell by the way you hold me darlin yeah now i can tell by the way you hold me darlin alright now 
2009,she's back in town again love phone will ring again i'll be her fool again and i'll try it again 
1999,crazy arms that reach to hold somebody new while my yearning heart keeps saying you're not mine my troubled mind knows soon to another you'll be wed and that's why i'm lonely all the time 
2015,everything is beautiful on a snow covered winter's day and everything is beautiful the world's gonna find a way one more time 
2005,i had a ring on my finger and time on my hands the woman in me needed the warmth of a man the gold turned cold in my wedding band and the arms of a stranger was the only place left to turn 
0,the baby girl without a chance the one who ought to give up the baby girl with out a chance the one who oughta give up 
2015,but she ain't goin out like that she's had enough of feeling like dying she ain't goin out like that everybody here comes the life of the party yeah she is 
2006,and i'm not sure i can cause i don't even know now who i am it's too soon for me to say forgive well thats a mighty big word for such a small man 
0,i'll be yours until the winds don't blow i know i'll still be loving i'll still be loving you 
2015,i've got your picture that you gave to me and it's signed with love just like it used to be i've got your picture she's got you i've got these little things she's got you 
